address	size	name	hints
0x6053C0	208		..\source\granny_local_pose.cpp | %s(%d): BoneIndex %d is out of range [0, %d)
0x605490	160		
0x605530	48		
0x605560	64		
0x6055A0	96		
0x605600	32		
0x605620	176		
0x6056D0	144		
0x605760	80		
0x6057B0	48		
0x6057E0	160		
0x605880	864	GeometryHierarchyInst::vfunc0	
0x605BE0	320		
0x605D20	352		
0x605E80	416	GeometryHierarchyInst::vfunc1	
0x606020	688		
0x6062D0	368		
0x606440	704	GeometryHierarchyInst::vfunc15	
0x606700	576	GeometryHierarchyInst::vfunc16	
0x606940	512	GeometryHierarchyInst::vfunc17	
0x606B40	448		
0x606D00	80		
0x606D50	464		
0x606F20	48		
0x606F50	240		..\source\granny_local_pose.cpp
0x607040	352		
0x6071A0	112		
0x607210	64		
0x607250	64		
0x607290	96		
0x6072F0	96		
0x607350	208		
0x607420	96		
0x607480	192		
0x607540	112		
0x6075B0	128		
0x607630	96		
0x607690	128		
0x607710	80		
0x607760	176		
0x607810	80		
0x607860	144		
0x6078F0	816		
0x607C20	624		
0x607E90	448		
0x608050	1408		
0x6085D0	304		
0x608700	112		
0x608770	64		
0x6087B0	80		
0x608800	192		
0x6088C0	112		
0x608930	432		
0x608AE0	224		
0x608BC0	64		
0x608C00	64		
0x608C40	32		
0x608C60	80		
0x608CB0	144		
0x608D40	112		
0x608DB0	64		
0x608DF0	144		
0x608E80	224		
0x608F60	192		
0x609020	112		
0x609090	608		
0x6092F0	224		
0x6093D0	80		
0x609420	192		.\Audio\AudioMgr.cpp
0x6094E0	96		
0x609540	80		
0x609590	384		
0x609710	32		
0x609730	560		
0x609960	304		
0x609A90	288		
0x609BB0	144		
0x609C40	64		Couldn't load CueListResource
0x609C80	176		
0x609D30	80		
0x609D80	144		
0x609E10	80		
0x609E60	80		
0x609EB0	96		
0x609F10	160		
0x609FB0	192		
0x60A070	320		
0x60A1B0	224		
0x60A290	96		
0x60A2F0	464		
0x60A4C0	656		
0x60A750	496		
0x60A940	496		
0x60AB30	496		
0x60AD20	192		
0x60ADE0	272		
0x60AEF0	64		
0x60AF30	32		
0x60AF50	64		
0x60AF90	32		
0x60AFB0	64		
0x60AFF0	80		
0x60B040	272		
0x60B150	48		
0x60B180	32		
0x60B1A0	32		
0x60B1C0	32		
0x60B1E0	32		
0x60B200	64	VertexBufferResource::vfunc13	
0x60B240	64		
0x60B280	64		
0x60B2C0	80		
0x60B310	272		
0x60B420	208		
0x60B4F0	192		
0x60B5B0	112		
0x60B620	80		
0x60B670	96		
0x60B6D0	528		
0x60B8E0	80		
0x60B930	80		
0x60B980	112		
0x60B9F0	128		
0x60BA70	256		
0x60BB70	592		
0x60BDC0	960		
0x60C180	96		
0x60C1E0	99		
0x60C243	13		
0x60C250	32		
0x60C270	80		
0x60C2C0	144		
0x60C350	144		
0x60C3E0	224		
0x60C4C0	64		
0x60C500	160		
0x60C5A0	160		
0x60C640	1312		
0x60CB60	144		
0x60CBF0	1584		
0x60D220	480		
0x60D400	136		
0x60D488	110		
0x60D4F6	129		
0x60D577	153		
0x60D610	624		
0x60D880	352		
0x60D9E0	208		
0x60DAB0	80		
0x60DB00	1424		
0x60E090	160		
0x60E130	592		
0x60E380	96		
0x60E3E0	160		
0x60E480	128		
0x60E500	64		
0x60E540	96		
0x60E5A0	80		
0x60E5F0	144		
0x60E680	128		
0x60E700	32		
0x60E720	160		
0x60E7C0	112		
0x60E830	80		
0x60E880	80		
0x60E8D0	112		
0x60E940	33		
0x60E961	31		
0x60E980	79		
0x60E9CF	49		
0x60EA00	80		
0x60EA50	176		
0x60EB00	688		
0x60EDB0	64		
0x60EDF0	80		
0x60EE40	112		
0x60EEB0	192		
0x60EF70	224		
0x60F050	544		
0x60F270	480		
0x60F450	80		
0x60F4A0	192		
0x60F560	384		
0x60F6E0	224		
0x60F7C0	112		
0x60F830	304		
0x60F960	304		
0x60FA90	112		
0x60FB00	80		
0x60FB50	64		
0x60FB90	224		
0x60FC70	96		
0x60FCD0	176		
0x60FD80	80		
0x60FDD0	144		
0x60FE60	240		
0x60FF50	64		
0x60FF90	224		
0x610070	96		
0x6100D0	256		
0x6101D0	80		
0x610220	288		
0x610340	304		
0x610470	112		
0x6104E0	80		
0x610530	64		
0x610570	64		
0x6105B0	80		
0x610600	80		
0x610650	112		
0x6106C0	80		
0x610710	128		
0x610790	64		
0x6107D0	112		
0x610840	80		
0x610890	112		
0x610900	144		
0x610990	64		
0x6109D0	112		
0x610A40	352		
0x610BA0	480		Resource: Default LoadDataVirtual implementation called! | .\Resource\Resource.cpp | Default Resource is not a FactoryProduct!!
0x610D80	64		
0x610DC0	192		
0x610E80	192		
0x610F40	80		
0x610F90	128	VolumeTexture::vfunc5	
0x611010	32		
0x611030	64		
0x611070	192	VolumeTexture::vfunc13	
0x611130	400		Misunderstood texType | .\Renderer\Texture.cpp
0x6112C0	592		.\Renderer\Texture.cpp
0x611510	112		
0x611580	208		
0x611650	128		
0x6116D0	368		
0x611840	368		
0x6119B0	352		
0x611B10	112		
0x611B80	160		
0x611C20	144		
0x611CB0	224		
0x611D90	1744		
0x612460	224		
0x612540	192		
0x612600	272		
0x612710	128		
0x612790	144		
0x612820	128		
0x6128A0	240		
0x612990	208		
0x612A60	672		
0x612D00	1024		Misunderstood resource type | .\Resource\SharedMemoryBlock.cpp
0x613100	144		
0x613190	528		Bad magic number 1 in SharedMemoryBlock | .\Resource\SharedMemoryBlock.cpp | Bad magic number 0 in SharedMemoryBlock
0x6133A0	400		
0x613530	336		
0x613680	192		
0x613740	96		
0x6137A0	224		
0x613880	384		
0x613A00	240		
0x613AF0	48		
0x613B20	112		
0x613B90	144		
0x613C20	400		.\Resource\SharedMemoryBlock.cpp
0x613DB0	48		
0x613DE0	832		
0x614120	176		
0x6141D0	80		
0x614220	144		.\Resource\SharedMemoryBlock.cpp
0x6142B0	192		.\Resource\SharedMemoryBlock.cpp
0x614370	96		
0x6143D0	336		
0x614520	320		
0x614660	320		
0x6147A0	336		
0x6148F0	336		
0x614A40	336		
0x614B90	304		
0x614CC0	304		
0x614DF0	336		
0x614F40	336		
0x615090	320		
0x6151D0	320		
0x615310	320		
0x615450	336		
0x6155A0	320		
0x6156E0	320		
0x615820	320		
0x615960	320		
0x615AA0	304		
0x615BD0	64		
0x615C10	848		
0x615F60	880		
0x6162D0	288		
0x6163F0	64		
0x616430	144		
0x6164C0	112		
0x616530	416		
0x6166D0	160		
0x616770	120		
0x6167E8	24		
0x616800	102		
0x616866	10		
0x616870	52		
0x6168A4	172		
0x616950	384		
0x616AD0	240		
0x616BC0	448		Animation: NO PreProcessTextKeyCallback registered before loading animations! | .\Animation\Animation.cpp
0x616D80	368		Very very bad. | .\Animation\Animation.cpp
0x616EF0	576		
0x617130	80		
0x617180	224		
0x617260	96		
0x6172C0	112		
0x617330	1360		
0x617880	192		
0x617940	240		
0x617A30	80		
0x617A80	112		
0x617AF0	80		
0x617B40	112		
0x617BB0	96		
0x617C10	944		
0x617FC0	304		
0x6180F0	144		
0x618180	144		
0x618210	560		
0x618440	112		
0x6184B0	144		
0x618540	144		
0x6185D0	112		
0x618640	1232		
0x618B10	112		
0x618B80	176		
0x618C30	96		
0x618C90	320		
0x618DD0	48		
0x618E00	96		
0x618E60	48		
0x618E90	80		
0x618EE0	1168		
0x619370	1360		
0x6198C0	32		
0x6198E0	1072		
0x619D10	1856		
0x61A450	176		
0x61A500	384		
0x61A680	80		
0x61A6D0	144		
0x61A760	64		
0x61A7A0	288		
0x61A8C0	32		
0x61A8E0	64		
0x61A920	240		
0x61AA10	128		
0x61AA90	64		
0x61AAD0	48		
0x61AB00	208		
0x61ABD0	288		
0x61ACF0	160		
0x61AD90	880		
0x61B100	208		
0x61B1D0	128		
0x61B250	128		
0x61B2D0	64		
0x61B310	160		
0x61B3B0	48		
0x61B3E0	48		
0x61B410	64		
0x61B450	80		
0x61B4A0	160		
0x61B540	80		
0x61B590	80		
0x61B5E0	272		
0x61B6F0	64		
0x61B730	144		
0x61B7C0	48		
0x61B7F0	160		
0x61B890	384		
0x61BA10	352		
0x61BB70	96		
0x61BBD0	96		
0x61BC30	96		
0x61BC90	96		
0x61BCF0	208		
0x61BDC0	208		
0x61BE90	112		
0x61BF00	112		
0x61BF70	112		
0x61BFE0	112		
0x61C050	112		
0x61C0C0	112		
0x61C130	256		
0x61C230	128		
0x61C2B0	112		
0x61C320	464		
0x61C4F0	96		
0x61C550	576		
0x61C790	128		
0x61C810	128		
0x61C890	96		
0x61C8F0	112		
0x61C960	128		
0x61C9E0	80		
0x61CA30	160		
0x61CAD0	160		
0x61CB70	208		
0x61CC40	96		
0x61CCA0	112		
0x61CD10	64		
0x61CD50	144		
0x61CDE0	128		
0x61CE60	64		
0x61CEA0	64		
0x61CEE0	32		
0x61CF00	144		
0x61CF90	160		
0x61D030	192		
0x61D0F0	144		
0x61D180	144		
0x61D210	176		
0x61D2C0	432		
0x61D470	144		That zone is not referenced on the portal! | .\Level\Zones.cpp
0x61D500	528		
0x61D710	688		
0x61D9C0	112		
0x61DA30	96		
0x61DA90	80		
0x61DAE0	224		
0x61DBC0	96		
0x61DC20	112		
0x61DC90	96		
0x61DCF0	32		
0x61DD10	384		
0x61DE90	48		
0x61DEC0	592		
0x61E110	112		
0x61E180	96		
0x61E1E0	368		
0x61E350	144		
0x61E3E0	144		
0x61E470	736		
0x61E750	64		
0x61E790	176		
0x61E840	320		
0x61E980	208		
0x61EA50	368		
0x61EBC0	208		
0x61EC90	112		
0x61ED00	192		
0x61EDC0	208		
0x61EE90	128		
0x61EF10	112		
0x61EF80	112		
0x61EFF0	128		
0x61F070	80		
0x61F0C0	112		
0x61F130	144		
0x61F1C0	544		.\Level\Zones.cpp
0x61F3E0	464		.\Level\Zones.cpp
0x61F5B0	272		.\Level\Zones.cpp
0x61F6C0	176		
0x61F770	112		
0x61F7E0	64		
0x61F820	48		
0x61F850	48		
0x61F880	80		
0x61F8D0	192		
0x61F990	128		
0x61FA10	128		
0x61FA90	48		
0x61FAC0	80		
0x61FB10	160		
0x61FBB0	160		
0x61FC50	288		
0x61FD70	96		
0x61FDD0	21		
0x61FDE5	107		
0x61FE50	240		
0x61FF40	80		
0x61FF90	224		
0x620070	272		
0x620180	960		
0x620540	64		
0x620580	48		
0x6205B0	976		
0x620980	176		
0x620A30	112		
0x620AA0	128		
0x620B20	272		
0x620C30	224		
0x620D10	256		
0x620E10	400		
0x620FA0	64		
0x620FE0	112		
0x621050	80		
0x6210A0	96		
0x621100	96		
0x621160	112		
0x6211D0	112		
0x621240	176		
0x6212F0	48		
0x621320	384		
0x6214A0	368		
0x621610	192		
0x6216D0	80		
0x621720	128		
0x6217A0	224		
0x621880	448		
0x621A40	96		
0x621AA0	64		
0x621AE0	384		
0x621C60	96		
0x621CC0	48		
0x621CF0	368		
0x621E60	128		
0x621EE0	80		
0x621F30	256		
0x622030	96		
0x622090	224		
0x622170	112		
0x6221E0	800		
0x622500	384		
0x622680	240		
0x622770	256		
0x622870	112		
0x6228E0	80		
0x622930	144		
0x6229C0	400		
0x622B50	208		
0x622C20	240		
0x622D10	224		
0x622DF0	80		
0x622E40	80		
0x622E90	96		
0x622EF0	48		
0x622F20	208		
0x622FF0	160		
0x623090	192		
0x623150	320		
0x623290	112		
0x623300	448		
0x6234C0	256		
0x6235C0	544		
0x6237E0	951		
0x623B97	441		
0x623D50	320		
0x623E90	352		
0x623FF0	160		
0x624090	336		
0x6241E0	2224		
0x624A90	64		
0x624AD0	96		
0x624B30	80		
0x624B80	160		
0x624C20	80		
0x624C70	64		
0x624CB0	64		
0x624CF0	192		
0x624DB0	256		
0x624EB0	128		
0x624F30	64		
0x624F70	368		
0x6250E0	1504		
0x6256C0	320		
0x625800	320		
0x625940	320		
0x625A80	240		
0x625B70	96		
0x625BD0	80		
0x625C20	160		
0x625CC0	160		
0x625D60	96		
0x625DC0	96		
0x625E20	112		
0x625E90	112		
0x625F00	96		
0x625F60	192		
0x626020	288		
0x626140	384		
0x6262C0	192		
0x626380	912		
0x626710	80		
0x626760	80		
0x6267B0	208		
0x626880	144		
0x626910	32		
0x626930	224	Geometry::vfunc5	
0x626A10	96		
0x626A70	592		
0x626CC0	48		
0x626CF0	128		
0x626D70	48		
0x626DA0	128		
0x626E20	160		
0x626EC0	176		
0x626F70	160		
0x627010	160		
0x6270B0	112		
0x627120	112		
0x627190	112		
0x627200	112		
0x627270	64		
0x6272B0	96		
0x627310	192		
0x6273D0	320	DummyAudioEmitter::vfunc2	
0x627510	288		
0x627630	160		
0x6276D0	256		
0x6277D0	128		
0x627850	112		
0x6278C0	592		
0x627B10	112		
0x627B80	272		
0x627C90	128		
0x627D10	192		
0x627DD0	256		
0x627ED0	96		
0x627F30	80		
0x627F80	112		
0x627FF0	128		
0x628070	80		
0x6280C0	1136		
0x628530	128		.txt
0x6285B0	80		
0x628600	128		
0x628680	112		
0x6286F0	128		
0x628770	96		
0x6287D0	64		
0x628810	64		
0x628850	80		
0x6288A0	96		
0x628900	80		
0x628950	80		
0x6289A0	160		
0x628A40	64		
0x628A80	64		
0x628AC0	64		
0x628B00	448		Bad file version - code is old! | .\Audio\SoundCueMgr.cpp | Bad file version - data is old!
0x628CC0	96		
0x628D20	80		
0x628D70	304		
0x628EA0	32		
0x628EC0	80		
0x628F10	64		
0x628F50	80		
0x628FA0	96		
0x629000	96		
0x629060	144		
0x6290F0	400		
0x629280	96		
0x6292E0	80		
0x629330	224		
0x629410	176		
0x6294C0	1360		
0x629A10	32		
0x629A30	96		
0x629A90	160		
0x629B30	1168	VMInstanceInternal::vfunc7	
0x629FC0	368		
0x62A130	368		
0x62A2A0	328	VMInstanceInternal::vfunc39	
0x62A3E8	2728		
0x62AE90	368	VMInstanceInternal::vfunc22	
0x62B000	1056	VMInstanceInternal::vfunc38	
0x62B420	112		
0x62B490	112		
0x62B500	112		
0x62B570	144		
0x62B600	208		
0x62B6D0	224		
0x62B7B0	304		
0x62B8E0	192		
0x62B9A0	112		
0x62BA10	48		
0x62BA40	272		
0x62BB50	32		
0x62BB70	80		
0x62BBC0	224		
0x62BCA0	80		
0x62BCF0	96		
0x62BD50	48		
0x62BD80	144		
0x62BE10	48		
0x62BE40	48		
0x62BE70	32		
0x62BE90	32		
0x62BEB0	144		
0x62BF40	205		
0x62C00D	403		
0x62C1A0	416		
0x62C340	592		
0x62C590	544		
0x62C7B0	48		
0x62C7E0	176		
0x62C890	256		
0x62C990	752		
0x62CC80	96		
0x62CCE0	96		
0x62CD40	96		
0x62CDA0	112		
0x62CE10	160		
0x62CEB0	656		
0x62D140	112		
0x62D1B0	192		
0x62D270	160		
0x62D310	800		
0x62D630	544	ForceFieldInst::vfunc0	
0x62D850	336		
0x62D9A0	3040		
0x62E580	256		
0x62E680	96		
0x62E6E0	80		
0x62E730	272		
0x62E840	64		
0x62E880	608		
0x62EAE0	80		
0x62EB30	224		
0x62EC10	96		
0x62EC70	288		
0x62ED90	304		
0x62EEC0	624		
0x62F130	128		
0x62F1B0	163		
0x62F253	109		
0x62F2C0	32		
0x62F2E0	144		
0x62F370	144		
0x62F400	96		
0x62F460	32		
0x62F480	144		
0x62F510	144		
0x62F5A0	192		.xsb
0x62F660	64		
0x62F6A0	320		
0x62F7E0	112		
0x62F850	80		
0x62F8A0	304		
0x62F9D0	32		
0x62F9F0	224		
0x62FAD0	240		
0x62FBC0	48		
0x62FBF0	144		
0x62FC80	80		
0x62FCD0	112		
0x62FD40	112		
0x62FDB0	176		
0x62FE60	528		
0x630070	2064	GeometryHierarchyDef::vfunc19	This code is out of date! | .\Geometry\GeometryHierarchyDef.cpp
0x630880	96		
0x6308E0	80		
0x630930	96		
0x630990	592		
0x630BE0	48		
0x630C10	192		
0x630CD0	304		
0x630E00	80		
0x630E50	80		
0x630EA0	112		
0x630F10	80		
0x630F60	128		
0x630FE0	64		
0x631020	80		
0x631070	32		
0x631090	64		
0x6310D0	128		
0x631150	96		
0x6311B0	112		
0x631220	224		
0x631300	96		
0x631360	176		
0x631410	448		
0x6315D0	80		
0x631620	304		
0x631750	224		
0x631830	128		
0x6318B0	208		
0x631980	384		
0x631B00	480		
0x631CE0	144		
0x631D70	352		
0x631ED0	352		
0x632030	368		
0x6321A0	304		
0x6322D0	304		
0x632400	112		
0x632470	160		
0x632510	912		.\Core/CVarBodyVector.h
0x6328A0	528		
0x632AB0	144		
0x632B40	272		
0x632C50	112		
0x632CC0	224		
0x632DA0	59		
0x632DDB	53		
0x632E10	112		
0x632E80	512		
0x633080	384		
0x633200	432		
0x6333B0	112		
0x633420	96		
0x633480	80		
0x6334D0	112		
0x633540	224		
0x633620	64		
0x633660	304		
0x633790	96		
0x6337F0	128		
0x633870	80		
0x6338C0	128		
0x633940	128		
0x6339C0	64		
0x633A00	112		
0x633A70	128		
0x633AF0	96		
0x633B50	192		
0x633C10	208		
0x633CE0	144		
0x633D70	384		
0x633EF0	336		
0x634040	112		
0x6340B0	48		
0x6340E0	64		
0x634120	256		
0x634220	1299		
0x634733	1181		
0x634BD0	192		
0x634C90	48		
0x634CC0	208		
0x634D90	256		
0x634E90	48		
0x634EC0	224		
0x634FA0	160		
0x635040	592		
0x635290	304		
0x6353C0	864		
0x635720	160		
0x6357C0	80		
0x635810	64		
0x635850	624		
0x635AC0	64		
0x635B00	144		
0x635B90	192		
0x635C50	416		
0x635DF0	192		Degenerate vector in LookAt! | .\Math\Frame3Util.cpp
0x635EB0	448		
0x636070	112		
0x6360E0	128		
0x636160	96		
0x6361C0	96		
0x636220	128		
0x6362A0	224		
0x636380	688		
0x636630	1146		..\source\granny_local_pose.cpp | %s(%d): BoneIndex %d is out of range [0, %d)
0x636AAA	518		..\source\granny_local_pose.cpp | %s(%d): BoneIndex %d is out of range [0, %d)
0x636CB0	800		
0x636FD0	80		
0x637020	736		
0x637300	96		
0x637360	224		Should never be here | .\Renderer\HudFade.cpp
0x637440	224		Should never be here | .\Renderer\HudFade.cpp
0x637520	288		Should never be here | .\Renderer\HudFade.cpp
0x637640	64		
0x637680	112		
0x6376F0	48		
0x637720	32		
0x637740	400		
0x6378D0	304		
0x637A00	128		
0x637A80	64		
0x637AC0	160		
0x637B60	1360	GeometryDef::vfunc19	.\Geometry\GeometryDef.cpp
0x6380B0	1536	GeometryDef::vfunc20	
0x6386B0	272	GeometryDestructableDef::vfunc15	
0x6387C0	112		
0x638830	64		
0x638870	96		
0x6388D0	96		
0x638930	160		
0x6389D0	128		
0x638A50	576		Bad Collidable type | .\Geometry\Collidable.cpp | Bad wrapper version for Collidable
0x638C90	880	Collidable::vfunc13	Bad file version | .\Geometry\Collidable.cpp | Very bad.  Sub-write failed
0x639000	320		
0x639140	112		
0x6391B0	240		
0x6392A0	336		
0x6393F0	176		
0x6394A0	128		
0x639520	224		
0x639600	320		
0x639740	80		
0x639790	240		
0x639880	592		
0x639AD0	352		This code is out of date! | .\Animation\SentenceMgr.cpp
0x639C30	128		globallip
0x639CB0	256		
0x639DB0	624		
0x63A020	112		
0x63A090	96		
0x63A0F0	112		
0x63A160	144		
0x63A1F0	176		
0x63A2A0	224		
0x63A380	80		
0x63A3D0	304		
0x63A500	80		
0x63A550	32		
0x63A570	192		
0x63A630	160		
0x63A6D0	144		
0x63A760	96		
0x63A7C0	112		
0x63A830	256		
0x63A930	32		
0x63A950	192		onFadeOut
0x63AA10	80		
0x63AA60	80		
0x63AAB0	64		
0x63AAF0	64		
0x63AB30	112		
0x63ABA0	160		
0x63AC40	208		
0x63AD10	128		
0x63AD90	112		
0x63AE00	144		
0x63AE90	96		
0x63AEF0	368	GeometryDestructableInst::vfunc0	
0x63B060	384	GeometryDestructableInst::vfunc15	
0x63B1E0	304	GeometryDestructableInst::vfunc16	
0x63B310	384	GeometryDestructableInst::vfunc17	
0x63B490	128		
0x63B510	112		
0x63B580	96		
0x63B5E0	32		
0x63B600	128		
0x63B680	304		
0x63B7B0	464		
0x63B980	160		
0x63BA20	512		
0x63BC20	448		
0x63BDE0	272		
0x63BEF0	320		
0x63C030	144		
0x63C0C0	151		
0x63C157	953		
0x63C510	528		
0x63C720	96		
0x63C780	320		
0x63C8C0	96		
0x63C920	336		
0x63CA70	224		
0x63CB50	96		
0x63CBB0	144		
0x63CC40	64		
0x63CC80	384		
0x63CE00	160		
0x63CEA0	320		
0x63CFE0	448		Bad file version - code is old! | .\Resource\FontResource.cpp | Bad file version - data is old!
0x63D1A0	256		
0x63D2A0	80		
0x63D2F0	80		
0x63D340	736	QuadAnimationControl::vfunc12	
0x63D620	304	EaseControl::vfunc5	
0x63D750	160		
0x63D7F0	352		..\source\granny_controlled_animation.cpp | %s(%d): TrackGroupIndex %d is out of range [0, %d)
0x63D950	176		
0x63DA00	128		
0x63DA80	80		
0x63DAD0	96		
0x63DB30	432		
0x63DCE0	832		Control not mine! | .\Animation\QuadAnimationControl.cpp
0x63E020	240		
0x63E110	112		
0x63E180	112		
0x63E1F0	512		
0x63E3F0	384		
0x63E570	144		
0x63E600	112		
0x63E670	64		
0x63E6B0	208		
0x63E780	96		
0x63E7E0	544	BaseGeometryDef::vfunc19	
0x63EA00	224	BaseGeometryDef::vfunc20	
0x63EAE0	576		.\Geometry\BaseGeometryDef.cpp
0x63ED20	96		
0x63ED80	96		
0x63EDE0	112		
0x63EE50	112		
0x63EEC0	128		
0x63EF40	128		Effect | SpawnTendrilTweenObjects
0x63EFC0	128		
0x63F040	336		
0x63F190	96		
0x63F1F0	432		Too many tokens.  | .\Core\StringBufferTokenizer.cpp
0x63F3A0	64		
0x63F3E0	80		
0x63F430	592		
0x63F680	1344		
0x63FBC0	64		
0x63FC00	624		
0x63FE70	112		
0x63FEE0	2512		
0x6408B0	336		
0x640A00	96		
0x640A60	1200		
0x640F10	304		
0x641040	272		
0x641150	368		
0x6412C0	304		
0x6413F0	32		
0x641410	64		
0x641450	96		
0x6414B0	224		
0x641590	592		
0x6417E0	80		
0x641830	208		
0x641900	272		
0x641A10	288	PointLight::vfunc8	
0x641B30	368	PointLight::vfunc9	
0x641CA0	304	PointLight::vfunc10	
0x641DD0	128		
0x641E50	272		
0x641F60	448	SpotLight::vfunc10	
0x642120	128		
0x6421A0	144		
0x642230	48		
0x642260	96		
0x6422C0	80		
0x642310	352		%s_%i
0x642470	144		
0x642500	224		
0x6425E0	304		
0x642710	112		
0x642780	112		
0x6427F0	32		
0x642810	64		
0x642850	144		
0x6428E0	112		
0x642950	176		
0x642A00	160		
0x642AA0	96		
0x642B00	544		
0x642D20	464		
0x642EF0	576		
0x643130	2672		
0x643BA0	432		
0x643D50	560		
0x643F80	560		
0x6441B0	208		
0x644280	256		
0x644380	224		
0x644460	528		
0x644670	1712		
0x644D20	224		
0x644E00	128		
0x644E80	416		
0x645020	240		
0x645110	816		
0x645440	112		
0x6454B0	192		
0x645570	304		
0x6456A0	288		
0x6457C0	96		
0x645820	160		
0x6458C0	332		
0x645A0C	116		
0x645A80	84		
0x645AD4	124		
0x645B50	160		
0x645BF0	240		Too many vis queries pending !! | .\Renderer\Visibility.cpp
0x645CE0	112		
0x645D50	224		
0x645E30	240		
0x645F20	144		
0x645FB0	1872		
0x646700	240		
0x6467F0	112		
0x646860	160		
0x646900	624		v54_%08x_vs.cg | .\Renderer\VertexShaderMgr.cpp
0x646B70	304		
0x646CA0	192		
0x646D60	96		
0x646DC0	32		
0x646DE0	80		
0x646E30	144		
0x646EC0	64		
0x646F00	128		
0x646F80	80		
0x646FD0	80		
0x647020	96		
0x647080	128		
0x647100	944		
0x6474B0	240		
0x6475A0	240		
0x647690	112		
0x647700	160		
0x6477A0	624		v54_%08x_fs.cg | .\Renderer\PixelShaderMgr.cpp
0x647A10	112		
0x647A80	96		
0x647AE0	240		
0x647BD0	464		Bad file version - code is old! | .\Resource\CompiledShader.cpp | Bad file version - data is old!
0x647DA0	64		
0x647DE0	480		
0x647FC0	480		
0x6481A0	528		
0x6483B0	160		
0x648450	1664		
0x648AD0	272		
0x648BE0	112		
0x648C50	96		
0x648CB0	112		
0x648D20	416		
0x648EC0	384		
0x649040	96		
0x6490A0	272		
0x6491B0	176		
0x649260	272		
0x649370	704		
0x649630	32		
0x649650	640	MaterialDef::vfunc2	
0x6498D0	592	MaterialDef::vfunc3	Not implemented in FINAL! | .\Renderer\MaterialDef.cpp | Clone is not implemented for this type!
0x649B20	240	MaterialDef_Transparent::vfunc15	
0x649C10	144		_noshadow | _aa
0x649CA0	192	MaterialDef_None::vfunc16	
0x649D60	384		
0x649EE0	336		
0x64A030	160		
0x64A0D0	224		
0x64A1B0	304		
0x64A2E0	32		
0x64A300	64		
0x64A340	96		
0x64A3A0	272		
0x64A4B0	48		
0x64A4E0	224		
0x64A5C0	64		
0x64A600	9744		
0x64CC10	80		Tried to set Position element on a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CC60	112		Tried to get Position element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CCD0	96		d:\exodduspc\code\engine\renderer\VertexFormat.h
0x64CD30	112		d:\exodduspc\code\engine\renderer\VertexFormat.h
0x64CDA0	96		d:\exodduspc\code\engine\renderer\VertexFormat.h
0x64CE00	112		d:\exodduspc\code\engine\renderer\VertexFormat.h
0x64CE70	80		Tried to set Position element on a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CEC0	112		Tried to get Position element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CF30	96		No PointSprite params | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CF90	96		No PointSprite params | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64CFF0	96		No PointSprite params | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D050	96		No PointSprite params | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D0B0	96		No Binormals | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D110	96		No Binormals | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D170	96		No Bone weights | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D1D0	96		No Bone weights | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D230	96		No Bone weights | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D290	96		No Bone weights | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D2F0	96		No Bone weights | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D350	96		No Texcoords on this vertex type | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D3B0	96		No Texcoords on this vertex type | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D410	96		Tried to set Diffuse element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D470	112		Tried to get Diffuse element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D4E0	96		Tried to set Diffuse element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D540	112		Tried to get Diffuse element from a non-supported vertex | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D5B0	80		Not supported on this vert type | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D600	112		Not supported on this vert type | d:\exodduspc\code\engine\Renderer/VertexFormatElements.h
0x64D670	336		
0x64D7C0	80		
0x64D810	96		
0x64D870	96		
0x64D8D0	80		
0x64D920	112		
0x64D990	80		
0x64D9E0	240		
0x64DAD0	176		
0x64DB80	416		ReadWholeStream::Write | .\Core\ReadWholeStream.cpp
0x64DD20	224		
0x64DE00	112		
0x64DE70	96		
0x64DED0	688		
0x64E180	96		
0x64E1E0	608		
0x64E440	96		
